Leidimo serija ir nr.,Regionas,Rajonas,Nuosavybės forma,Urėdija,Girininkija,Kvartalas,Sklypai,Plotas,Kad. vietovė,Kad. blokas,Kad. nr.,Kirtimo rūšis,Galiojimo pradžia,Galiojimo pabaiga
A - 18415,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Spalviškių girininkija,213,50,0.8,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 18415,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Spalviškių girininkija,213,64,0.6,0,0,0,Atvejinis kirtimas,2021-01-08,2021-12-31
A - 18415,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Spalviškių girininkija,216,16,2.1,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 18415,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Spalviškių girininkija,216,19,1.2,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 18415,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Spalviškių girininkija,220,66,1.7,0,0,0,Atvejinis kirtimas,2021-01-08,2021-12-31
A - 18415,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Spalviškių girininkija,222,19,1.3,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 18415,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Spalviškių girininkija,230,18,2.3,0,0,0,Atvejinis kirtimas,2021-01-08,2021-12-31
A - 18415,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Spalviškių girininkija,246,39,1.3,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 18420,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Spalviškių girininkija,187,19,2.2,0,0,0,Atvejinis kirtimas,2021-02-02,2021-12-31
A - 18420,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Spalviškių girininkija,195,13,1.5,0,0,0,Atvejinis kirtimas,2021-02-02,2021-12-31
A - 18420,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Spalviškių girininkija,203,24,2.3,0,0,0,Atvejinis kirtimas,2021-02-02,2021-12-31
A - 18420,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Spalviškių girininkija,213,"7,8",4.4,0,0,0,Plynas kirtimas,2021-02-02,2021-12-31
A - 18420,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Spalviškių girininkija,214,"14,15",1.4,0,0,0,Plynas kirtimas,2021-02-02,2021-12-31
A - 18420,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Spalviškių girininkija,216,2,6.0,0,0,0,Plynas kirtimas,2021-02-02,2021-12-31
A - 18420,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Spalviškių girininkija,221,1,0.7,0,0,0,Plynas kirtimas,2021-02-02,2021-12-31
A - 18420,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Spalviškių girininkija,222,1,1.7,0,0,0,Plynas kirtimas,2021-02-02,2021-12-31
A - 18420,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Spalviškių girininkija,223,26,2.4,0,0,0,Atvejinis kirtimas,2021-02-02,2021-12-31
A - 18420,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Spalviškių girininkija,223,29,1.9,0,0,0,Atvejinis kirtimas,2021-02-02,2021-12-31
A - 18420,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Spalviškių girininkija,232,7,1.4,0,0,0,Plynas kirtimas,2021-02-02,2021-12-31
A - 18420,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Spalviškių girininkija,246,34,0.3,0,0,0,Plynas kirtimas,2021-02-02,2021-12-31
C - 616,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Spalviškių girininkija,220,23a,0.5,3670,0001,0001,Plynas kirtimas,2021-04-13,2021-12-31
C - 616,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Spalviškių girininkija,220,47a,0.3,3670,0001,0001,Plynas sanitarinis kirtimas (TN),2021-04-13,2021-12-31
121 - 2952,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Tamošiūnų girininkija,446,19,0.7,3658,0005,0001,Plynas sanitarinis kirtimas (PN),2021-09-24,2021-12-31
121 - 697,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Tamošiūnų girininkija,447,98,2.2,3658,0005,0031,Plynas kirtimas,2021-07-02,2021-12-31
221 - 69,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Tamošiūnų girininkija,115,21,0.4,0,0,0,Atvejinis kirtimas,2021-06-18,2021-12-31
221 - 69,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Tamošiūnų girininkija,117,"24,35",1.7,0,0,0,Plynas kirtimas,2021-06-18,2021-12-31
221 - 69,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Tamošiūnų girininkija,117,33,0.4,0,0,0,Plynas kirtimas,2021-06-18,2021-12-31
221 - 69,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Tamošiūnų girininkija,117,34,0.4,0,0,0,Plynas kirtimas,2021-06-18,2021-12-31
221 - 69,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Tamošiūnų girininkija,122,20,1.7,0,0,0,Plynas kirtimas,2021-06-18,2021-12-31
221 - 69,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Tamošiūnų girininkija,122,25,0.8,0,0,0,Plynas kirtimas,2021-06-18,2021-12-31
221 - 69,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Tamošiūnų girininkija,125,26,0.3,0,0,0,Atvejinis kirtimas,2021-06-18,2021-12-31
221 - 69,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Tamošiūnų girininkija,153,3,4.2,0,0,0,Plynas kirtimas,2021-06-18,2021-12-31
221 - 69,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Tamošiūnų girininkija,153,5,0.2,0,0,0,Plynas kirtimas,2021-06-18,2021-12-31
221 - 69,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Tamošiūnų girininkija,153,"8,11",3.0,0,0,0,Plynas kirtimas,2021-06-18,2021-12-31
221 - 69,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Tamošiūnų girininkija,166,16,0.5,0,0,0,Plynas kirtimas,2021-06-18,2021-12-31
221 - 69,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Tamošiūnų girininkija,166,23,0.9,0,0,0,Plynas kirtimas,2021-06-18,2021-12-31
221 - 69,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Tamošiūnų girininkija,167,26,1.9,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2021-06-18,2021-12-31
221 - 69,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Tamošiūnų girininkija,167,27,1.3,0,0,0,Plynas kirtimas,2021-06-18,2021-12-31
221 - 69,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Tamošiūnų girininkija,167,28,0.5,0,0,0,Plynas kirtimas,2021-06-18,2021-12-31
221 - 69,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Tamošiūnų girininkija,169,4,2.8,0,0,0,Plynas kirtimas,2021-06-18,2021-12-31
A - 18413,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Tamošiūnų girininkija,111,10,2.2,0,0,0,Atvejinis kirtimas,2021-01-01,2021-12-31
A - 18413,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Tamošiūnų girininkija,117,1,1.1,0,0,0,Plynas kirtimas,2021-01-01,2021-12-31
A - 18413,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Tamošiūnų girininkija,128,7,4.8,0,0,0,Plynas kirtimas,2021-01-01,2021-12-31
A - 18413,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Tamošiūnų girininkija,129,14,2.0,0,0,0,Plynas kirtimas,2021-01-01,2021-12-31
A - 18413,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Tamošiūnų girininkija,129,16,0.4,0,0,0,Plynas kirtimas,2021-01-01,2021-12-31
A - 18413,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Tamošiūnų girininkija,129,21,0.6,0,0,0,Plynas kirtimas,2021-01-01,2021-12-31
A - 18413,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Tamošiūnų girininkija,144,7,1.0,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2021-01-01,2021-12-31
A - 18413,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Tamošiūnų girininkija,146,1,4.0,0,0,0,Plynas kirtimas,2021-01-01,2021-12-31
A - 18413,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Tamošiūnų girininkija,150,1,1.1,0,0,0,Plynas kirtimas,2021-01-01,2021-12-31
A - 18413,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Tamošiūnų girininkija,150,2,1.8,0,0,0,Plynas kirtimas,2021-01-01,2021-12-31
A - 18413,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Tamošiūnų girininkija,155,21,1.2,0,0,0,Plynas kirtimas,2021-01-01,2021-12-31
A - 18413,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Tamošiūnų girininkija,162,16,1.3,0,0,0,Plynas kirtimas,2021-01-01,2021-12-31
A - 18413,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Tamošiūnų girininkija,88,12,1.7,0,0,0,Plynas kirtimas,2021-01-01,2021-12-31
A - 18413,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Tamošiūnų girininkija,88,15,2.9,0,0,0,Plynas kirtimas,2021-01-01,2021-12-31
A - 18414,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Tamošiūnų girininkija,117,19,1.3,0,0,0,Plynas kirtimas,2021-01-01,2021-12-31
A - 18414,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Tamošiūnų girininkija,117,8,2.1,0,0,0,Plynas kirtimas,2021-01-01,2021-12-31
A - 65597,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Tamošiūnų girininkija,435,31a,0.3,3630,0005,0016,Plynas kirtimas,2021-01-12,2021-12-31
A - 65597,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Tamošiūnų girininkija,435,"31a,36a,37",1.3,3630,0005,0016,Plynas kirtimas,2021-01-12,2021-12-31
A - 65600,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Tamošiūnų girininkija,434,"4a,40a",2.0,3630,0005,0080,Plynas kirtimas,2021-01-15,2021-12-31
C - 611,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Tamošiūnų girininkija,438,"11,14b",1.0,3683,0005,0017,Plynas kirtimas,2021-04-09,2021-12-31
C - 611,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Tamošiūnų girininkija,438,"5,6a",1.2,3683,0005,0017,Plynas kirtimas,2021-04-09,2021-12-31
C - 634,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Tamošiūnų girininkija,434,47a,0.2,3630,0005,0098,Plynas kirtimas,2021-05-14,2021-12-31
C - 635,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Tamošiūnų girininkija,434,47,0.6,3630,0005,0099,Plynas kirtimas,2021-05-14,2021-12-31
121 - 1083,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,576,47b,0.9,3665,0005,0031,Atvejinis kirtimas,2021-07-16,2021-12-31
121 - 1083,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,576,49,1.0,3665,0005,0031,Atvejinių kirtimų (paskutinis atvejis),2021-07-16,2021-12-31
121 - 1088,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,567,79c,0.9,3665,0005,0034,Atvejinis kirtimas,2021-07-16,2021-12-31
121 - 1088,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,576,78a,0.3,3665,0005,0034,Plynas kirtimas,2021-07-16,2021-12-31
121 - 153,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,535,"18a,19a,29a,30a,30b,31",3.0,3606,0003,0291,Plynas kirtimas,2021-06-15,2021-12-31
121 - 155,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,535,"10,11,21a",2.0,3606,0003,0290,Plynas kirtimas,2021-06-15,2021-12-31
121 - 155,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,535,"9a,10,11",1.9,3606,0003,0290,Plynas kirtimas,2021-06-15,2021-12-31
121 - 1765,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,51,19,1.3,3665,0007,0014,Plynas kirtimas,2021-08-06,2021-12-31
121 - 1975,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,614,26,0.7,3688,0004,0180,Plynas kirtimas,2021-08-13,2021-12-31
121 - 1983,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,614,49,0.7,3688,0004,0184,Plynas kirtimas,2021-08-13,2021-12-31
121 - 2193,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,617,70a,0.4,3601,0006,0069,Plynas kirtimas,2021-08-24,2021-12-31
121 - 2193,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,617,72c,0.4,3601,0006,0069,Plynas kirtimas,2021-08-24,2021-12-31
121 - 2198,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,540,37b,0.4,3643,0009,0022,Plynas kirtimas,2021-08-24,2021-12-31
121 - 2206,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,609,2,0.9,3660,0004,0118,Plynas kirtimas,2021-08-24,2021-12-31
121 - 2206,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,609,3,0.4,3660,0004,0118,Plynas kirtimas,2021-08-24,2021-12-31
121 - 2206,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,609,4,0.5,3660,0004,0118,Plynas kirtimas,2021-08-24,2021-12-31
121 - 2206,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,609,7,6.1,3660,0004,0118,Plynas kirtimas,2021-08-24,2021-12-31
121 - 2717,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,537,13a,2.8,3606,0003,0229,Plynas kirtimas,2021-09-14,2021-12-31
121 - 2724,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,564,4,0.7,3635,0002,0158,Plynas kirtimas,2021-09-14,2021-12-31
121 - 2724,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,564,5b,0.1,3635,0002,0158,Plynas kirtimas,2021-09-14,2021-12-31
121 - 2726,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,571,"32,40,42,43",2.1,3635,0002,0175,Plynas kirtimas,2021-09-14,2021-12-31
121 - 2800,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,556,"11,12",1.2,3648,0003,0029,Plynas kirtimas,2021-09-17,2021-12-31
121 - 2800,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,556,"2,11,12",1.0,3648,0003,0029,Atvejinis kirtimas,2021-09-17,2021-12-31
121 - 2830,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,573,"1,5,9,10a",5.6,3633,0003,0100,Plynas kirtimas,2021-09-17,2021-12-31
121 - 2830,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,573,11,1.1,3633,0003,0100,Plynas kirtimas,2021-09-17,2021-12-31
121 - 35,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,564,10,1.0,3606,0006,0351,Plynas kirtimas,2021-06-11,2021-12-31
121 - 35,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,564,7a,0.7,3606,0006,0351,Plynas kirtimas,2021-06-11,2021-12-31
121 - 35,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,564,7b,0.5,3606,0006,0351,Plynas kirtimas,2021-06-11,2021-12-31
121 - 35,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,564,9,0.8,3606,0006,0351,Plynas kirtimas,2021-06-11,2021-12-31
121 - 384,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,535,"11,14,15a",1.7,3606,0003,0290,Plynas kirtimas,2021-06-22,2021-12-31
121 - 681,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,560,6,0.9,3609,0003,0019,Plynas sanitarinis kirtimas (PN),2021-07-02,2021-12-31
121 - 684,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,560,6,0.9,3609,0003,0017,Plynas sanitarinis kirtimas (PN),2021-07-02,2021-12-31
A - 18427,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Vabalninko girininkija,104,29,1.5,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2021-05-14,2021-12-31
A - 18427,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Vabalninko girininkija,104,30,1.1,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2021-05-14,2021-12-31
A - 18427,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Vabalninko girininkija,112,2,2.3,0,0,0,Plynas kirtimas,2021-05-14,2021-12-31
A - 18427,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Vabalninko girininkija,113,1,1.2,0,0,0,Plynas kirtimas,2021-05-14,2021-12-31
A - 18427,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Vabalninko girininkija,113,10,0.8,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2021-05-14,2021-12-31
A - 18427,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Vabalninko girininkija,113,11,0.3,0,0,0,Plynas kirtimas,2021-05-14,2021-12-31
A - 18427,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Vabalninko girininkija,113,3,0.3,0,0,0,Plynas kirtimas,2021-05-14,2021-12-31
A - 18427,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Vabalninko girininkija,119,18,1.6,0,0,0,Plynas kirtimas,2021-05-14,2021-12-31
A - 18427,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Vabalninko girininkija,122,"2,9",4.3,0,0,0,Plynas kirtimas,2021-05-14,2021-12-31
A - 18427,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Vabalninko girininkija,61,19,0.4,0,0,0,Plynas kirtimas,2021-05-14,2021-12-31
A - 18427,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Vabalninko girininkija,61,8,2.1,0,0,0,Plynas kirtimas,2021-05-14,2021-12-31
A - 18427,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Vabalninko girininkija,68,4,1.7,0,0,0,Plynas kirtimas,2021-05-14,2021-12-31
A - 18427,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Vabalninko girininkija,72,18,0.8,0,0,0,Plynas kirtimas,2021-05-14,2021-12-31
A - 18427,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Vabalninko girininkija,72,"9,10",1.6,0,0,0,Plynas kirtimas,2021-05-14,2021-12-31
A - 18427,Panevėžio,Biržų rajono kontroliuojama teritorija,valstybinė,Biržų miškų urėdija,Vabalninko girininkija,85,2,1.8,0,0,0,Plynas kirtimas,2021-05-14,2021-12-31
A - 65563,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,60,17b,0.3,3665,0008,0010,Atrankinis kirtimas,2021-01-01,2021-12-31
A - 65563,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,60,"2,4,5b,11a,3a,9a,9b",3.9,3665,0008,0010,Plynas kirtimas,2021-01-01,2021-12-31
A - 65564,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,60,"15,17a",0.8,3665,0008,0010,Plynas kirtimas,2021-01-01,2021-12-31
A - 65568,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,591,18,0.2,3675,0003,0066,Plynas sanitarinis kirtimas (TN),2021-01-01,2021-12-31
A - 65568,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,591,18a,0.3,3675,0003,0066,Plynas kirtimas,2021-01-01,2021-12-31
A - 65568,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,591,18d,0.2,3675,0003,0066,Plynas sanitarinis kirtimas (PN),2021-01-01,2021-12-31
A - 65569,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,589,62b,1.6,3618,0007,0028,Plynas kirtimas,2021-01-01,2021-12-31
A - 65570,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,560,27a,2.5,3609,0003,0158,Plynas kirtimas,2021-01-01,2021-12-31
A - 65589,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,560,"30b,30c,32c,33",1.8,3609,0003,0132,Plynas kirtimas,2021-01-08,2021-12-31
A - 65590,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,607,5b,0.2,3601,0002,0050,Plynas kirtimas,2021-01-08,2021-12-31
A - 65593,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,577,"54a,55a",0.7,3665,0005,0018,Plynas kirtimas,2021-01-12,2021-12-31
A - 65593,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,577,"55a,56",0.8,3665,0005,0018,Plynas kirtimas,2021-01-12,2021-12-31
A - 65594,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,557,"7,8,9,10",2.8,3648,0004,0003,Plynas kirtimas,2021-01-12,2021-12-31
A - 65595,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,557,12,0.8,3648,0004,0002,Plynas kirtimas,2021-01-12,2021-12-31
A - 65751,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,555,"16a,24",1.5,3603,0003,0056,Plynas kirtimas,2021-01-15,2021-12-31
A - 65753,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,62,24,0.3,3665,0008,0036,Plynas kirtimas,2021-01-22,2021-12-31
A - 65753,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,62,26,0.5,3665,0008,0036,Plynas kirtimas,2021-01-22,2021-12-31
A - 65754,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,62,21a,0.6,3665,0008,0035,Plynas kirtimas,2021-01-22,2021-12-31
A - 65754,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,62,26a,0.3,3665,0008,0035,Plynas kirtimas,2021-01-22,2021-12-31
A - 65755,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,596,12,0.7,3618,0003,0010,Plynas kirtimas,2021-01-22,2021-12-31
A - 65756,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,576,7a,0.1,3665,0005,0038,Plynas kirtimas,2021-01-22,2021-12-31
A - 65757,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,535,"8,18,19",3.2,3606,0003,0224,Plynas kirtimas,2021-01-26,2021-12-31
A - 65758,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,539,24a,0.1,3643,0008,0087,Plynas kirtimas,2021-01-26,2021-12-31
A - 65758,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,539,"25a,59a,59b",1.4,3643,0008,0087,Plynas kirtimas,2021-01-26,2021-12-31
A - 65758,Panevėžio,Biržų rajono kontroliuojama teritorija,privati,Biržų miškų urėdija,Vabalninko girininkija,539,"27a,27b",1.5,3643,0008,0087,Plynas kirtimas,2021-01-26,2021-12-31
